system:index,classification,.geo
1_2_656,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.244719540049952,5.75962221714941]}"
1_2_657,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.297993101570051,5.021878338833904]}"
1_2_658,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.021122500138938,5.507254251858757]}"
1_2_659,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.819352013335615,5.666243528555601]}"
1_2_660,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.729701651236854,5.672381609923287]}"
1_2_661,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.137850590149027,5.905300629042191]}"
1_2_662,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.253207809429008,5.601151894227927]}"
1_2_663,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.259466557293611,5.2215006642984285]}"
1_2_664,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.414335759837864,5.542466360461584]}"
1_2_665,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.282900096512675,6.419174173160681]}"
1_2_666,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.112716525790837,6.373047554215424]}"
1_2_667,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.1544312568322153,5.8649207134666375]}"
1_2_668,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.438586737947364,5.562254939326552]}"
1_2_669,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.878874211705798,5.3272681613601875]}"
1_2_670,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.754765031260138,5.413360863100871]}"
1_2_671,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5341287297563673,5.691003953163072]}"
1_2_672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.468086429027326,6.18224916460103]}"
1_2_673,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.153963319062598,6.730011114465175]}"
1_2_674,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.844615207461261,6.371162315947592]}"
1_2_675,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.435768667881357,5.194238191536284]}"
1_2_676,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.529959062807316,4.867841423960126]}"
1_2_677,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.619992086651611,7.13500742430217]}"
1_2_678,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.849388544664185,6.3760472270336646]}"
1_2_679,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.938941127671381,6.322301333090158]}"
1_2_680,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.778283354011836,6.3459557558072595]}"
1_2_681,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.814347601088971,6.188085151454744]}"
1_2_682,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9882192637713767,5.456676535687604]}"
1_2_683,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.1395589272182782,5.2384589234205]}"
1_2_684,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.161457512550544,5.493291687590616]}"
1_2_685,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9269827279496603,5.935812579431724]}"
1_2_686,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.7461639429606315,5.18013194864221]}"
1_2_687,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.290707610974777,5.808552363347094]}"
1_2_688,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.282186031081622,6.448073459510787]}"
1_2_689,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.265289808114058,7.170954865310507]}"
1_2_690,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.9340950531369,6.349104237940586]}"
1_2_691,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.924406611496205,5.368649477936926]}"
1_2_692,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.860252628704607,6.346210333062545]}"
1_2_693,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.996220662593582,5.898994292219542]}"
1_2_694,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.360018110046154,6.377378548844003]}"
1_2_695,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4030789496504994,5.264759995464787]}"
1_2_696,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.473025900341696,5.478204650933464]}"
1_2_697,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.435239857905148,5.51609909578431]}"
1_2_698,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.3149565841632835,5.459670407849411]}"
1_2_699,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.0540185886867,7.186536828108954]}"
1_2_700,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.287999801309528,5.695662648281349]}"
1_2_701,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.018012350701648,7.201770463015791]}"
1_2_702,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.53245519693433,5.015413024648947]}"
1_2_703,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.388023753328001,5.823809314094235]}"
1_2_704,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.182939330113604,5.378724360089798]}"
1_2_705,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.5684894977174966,7.4089282570293875]}"
1_2_706,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.609874024046687,6.116590282221775]}"
1_2_707,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.124381641824487,6.121347984408868]}"
1_2_708,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.8298953235157773,5.399117093892408]}"
1_2_709,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.049975536411376,6.470113141682461]}"
1_2_710,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.688275693561813,6.88873801008336]}"
1_2_711,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.946531171460548,5.57523852670493]}"
1_2_712,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.953812538651914,5.9543254096462395]}"
1_2_713,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.430324535045103,6.015268147237832]}"
1_2_714,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.884217330237965,6.338599037712996]}"
1_2_715,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.454303111085137,5.823352509971767]}"
1_2_716,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.1682959150847223,5.386543000621257]}"
1_2_717,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0574086997532848,5.859239859134427]}"
1_2_718,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.258900220273769,5.411403261801143]}"
1_2_719,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.931552557840073,6.580480236575939]}"
1_2_720,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.8482563044399996,7.32433437725902]}"
1_2_721,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.994617048747239,4.681084881470812]}"
1_2_722,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.00682016308532,6.357979342158132]}"
1_2_723,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.400177486513688,4.877273341349496]}"
1_2_724,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.250890216179609,6.559458702197086]}"
1_2_725,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.938196064031935,5.599471299733683]}"
1_2_726,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.0155177722732525,6.298522014522737]}"
1_2_727,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.042704114836834,7.375688076382316]}"
1_2_728,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.601291097606341,6.780227014559278]}"
1_2_729,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.696856985968671,5.73803701682125]}"
1_2_730,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.203318287767789,5.022535563471506]}"
1_2_731,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.675083423027176,7.286964575891157]}"
1_2_732,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.9339780787682015,5.810790276039274]}"
1_2_733,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.500863995462907,6.277763885701408]}"
1_2_734,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4448994993520365,5.700471950638854]}"
1_2_735,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.863273961892057,5.553429843637782]}"
1_2_736,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.175708146985416,6.712339161710745]}"
1_2_737,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.102576671299147,5.340691833365429]}"
1_2_738,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.039099712280903,5.095047237532175]}"
1_2_739,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.392365798235267,4.947682828053403]}"
1_2_740,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.540453098051558,6.165824221740418]}"
1_2_741,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9197208328986224,5.30885139350281]}"
1_2_742,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.164680815493202,4.925615535568983]}"
1_2_743,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.40373972762451,5.737652428144022]}"
1_2_744,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.0863868742403575,5.583680051917702]}"
1_2_745,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.361748166242095,6.730487454282659]}"
1_2_746,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0004982898962185,7.30598799316646]}"
1_2_747,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.156810715001659,6.94164100390296]}"
1_2_748,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.780760774048858,5.750079194507518]}"
1_2_749,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.589738100469546,6.048642236311604]}"
1_2_750,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.899393127033342,6.460060183280944]}"
1_2_751,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.093084743690595,7.2004461752369675]}"
1_2_752,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.861227714293837,6.00068336493824]}"
1_2_753,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.102484915271018,4.852090002638109]}"
1_2_754,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.299693163405077,5.001728930461899]}"
1_2_755,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.1273536387295175,5.3812717532232375]}"
1_2_756,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.631800227235757,6.029556113861368]}"
1_2_757,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.55049066375713,6.344987926234632]}"
1_2_758,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.128761368941803,6.14038791852979]}"
1_2_759,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.008720243779274,6.025395470686553]}"
1_2_760,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3925205747328735,6.312314120369282]}"
1_2_761,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.399323643039297,5.839465344099403]}"
1_2_762,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6788471448655784,5.733819271910972]}"
1_2_763,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.200522178237496,4.657410978345063]}"
1_2_764,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.017386566814652,4.792227882469448]}"
1_2_765,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.0577052697216094,5.190253662021707]}"
1_2_766,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.3948873009526443,5.965938576400831]}"
1_2_767,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.4156784550389356,5.609142926392058]}"
1_2_768,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.135742309171573,5.899070347518726]}"
1_2_769,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9976978563855443,5.498652341100216]}"
1_2_770,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.7245554842072215,6.228644007645766]}"
1_2_771,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.2672379655038877,5.4186223789828025]}"
1_2_772,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.49976396845605,6.2957432448842265]}"
1_2_773,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.746261763700192,6.062865458139117]}"
1_2_774,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.786988266056154,6.611032565278564]}"
1_2_775,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.476581727662659,6.4492624643777745]}"
1_2_776,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.893128552423091,5.491852081356735]}"
1_2_777,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.685801748812813,6.182152210168415]}"
1_2_778,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.648074483145563,5.922300583644976]}"
1_2_779,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.805466805700127,6.400925703252743]}"
1_2_780,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.81739186056915,6.7340033085551045]}"
1_2_781,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.9393030217352276,6.514855880495234]}"
1_2_782,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.85616850448046,5.373250934400135]}"
1_2_783,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.718945824443588,5.418049736563731]}"
1_2_784,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.8980433621221895,6.85059071702308]}"
1_2_785,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.6780554485463886,7.177307334516144]}"
1_2_786,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.179196692389277,6.611220957957298]}"
1_2_787,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.378152378695604,5.831815788026517]}"
1_2_788,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.4195825853512645,5.227060040928333]}"
1_2_789,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.705455902014611,5.591885081769547]}"
1_2_790,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.084929352977667,6.73461699672748]}"
1_2_791,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.706857731302483,6.0314787261093]}"
1_2_792,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.016925937340614,6.348262913910625]}"
1_2_793,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.29616869390266,5.198659222687047]}"
1_2_794,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.4855253330735305,7.030717588051692]}"
1_2_795,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.7173089510514514,6.907699067250526]}"
1_2_796,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.6985696505292545,5.675819583336681]}"
1_2_797,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.199393024518397,5.045222239463203]}"
1_2_798,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-8.155915638775749,6.828652474338477]}"
1_2_799,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.810384095798024,6.220434940060971]}"
1_2_800,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.892379645676221,5.107867371374342]}"
1_2_801,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.624578422352925,6.767524091605265]}"
1_2_802,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.443183213880974,5.341074822256574]}"
1_2_803,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.272762458966952,5.59968809628545]}"
1_2_804,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.8067569828653047,5.494731090717889]}"
1_2_805,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.438949816162924,5.678875386567949]}"
1_2_806,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.631121815199609,6.113732567121264]}"
1_2_807,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.407192838199485,5.819102157289009]}"
1_2_808,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.88128214239415,6.568959622643238]}"
1_2_809,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.511903766595244,5.213226285794362]}"
1_2_810,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.335902882046273,5.623954354020503]}"
1_2_811,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-4.479677491233831,5.467336044008898]}"
1_2_812,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.401174478491216,4.445920278884925]}"
1_2_813,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.438183312146029,6.440398857305766]}"
1_2_814,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.234357385048704,5.500456700487521]}"
1_2_815,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.070158793919899,5.415051954707862]}"
1_2_816,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.86124725152588,5.394121750656866]}"
1_2_817,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.941961089680634,6.147189435244636]}"
1_2_818,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.395045513591786,5.3657682983758965]}"
1_2_819,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.459823820148573,6.455837817324803]}"
1_2_820,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.3956946865681505,5.339804334562202]}"
1_2_821,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-7.537179247397098,6.727572579959163]}"
1_2_822,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-6.0936796310344254,6.439226143560971]}"
1_2_823,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.2450390487085325,6.068700414123519]}"
1_2_824,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-5.017192921138096,6.1023366798515335]}"
